8091; 27    Cap;21;09;33;+;20;33;23;+6.25;CAP;
8092;   Omi Pav;21;13;20;+;70;07;35;+5.02;PAV;
8093; 13Nu  Aqr;21;09;36;+;11;22;18;+4.51;AQR;Nu Aquarii
8094;          ;21;08;39;+;30;12;21;+5.59;   ;
8095;          ;21;09;58;+;02;56;36;+6.45;   ;
8096;          ;21;10;47;+;09;21;14;+6.27;   ;
8097;  5Gam Equ;21;10;20;+;10;07;54;+4.69;EQU;
8098;  6    Equ;21;10;31;+;10;02;56;+6.07;EQU;
8099;          ;21;06;23;+;71;25;55;+5.87;   ;
8100;          ;21;12;14;+;40;16;10;+5.83;   ;
8101;          ;21;10;32;+;22;27;17;+6.68;   ;
8102;          ;21;11;41;+;14;28;20;+6.48;   ;
8103;          ;21;09;59;+;45;30;09;+6.63;   ;
8104;          ;21;13;03;+;39;25;31;+5.26;   ;
8105;          ;21;11;04;+;36;17;57;+6.54;   ;
8106;          ;21;10;16;+;53;33;48;+5.73;   ;
8107;          ;21;10;31;+;47;41;31;+6.46;   ;
8108;          ;21;13;19;+;36;25;26;+5.96;   ;
8109;          ;21;09;29;+;63;17;44;+6.54;   ;
8110;          ;21;13;17;+;27;37;10;+5.42;   ;
8111;          ;21;18;16;+;75;20;48;+6.63;   ;
8112;          ;21;05;29;+;78;07;35;+5.91;   ;
8113;          ;21;09;32;+;68;29;25;+7.33;   ;
8114;          ;21;15;46;+;53;15;47;+5.75;   ;
8115; 64Zet Cyg;21;12;56;+;30;13;37;+3.20;CYG;Zeta Cygni
8116;          ;21;13;29;+;15;58;57;+6.27;   ;
8117;          ;21;15;15;+;40;30;23;+6.21;   ;
8118;          ;21;14;17;+;10;36;19;+6.77;   ;
8119;          ;21;11;48;+;59;59;11;+5.64;   ;
8120;          ;21;13;26;+;36;38;01;+6.05;   ;
8121;          ;21;14;37;+;00;05;32;+6.38;   ;
8122;          ;21;15;07;+;17;20;42;+6.04;   ;
8123;  7Del Equ;21;14;29;+;10;00;25;+4.49;EQU;
8124;          ;21;15;47;+;36;12;39;+6.12;   ;
8125;          ;21;18;00;+;64;40;54;+6.31;   ;
8126;          ;21;14;10;+;29;54;04;+6.17;   ;
8127; 28Phi Cap;21;15;38;+;20;39;06;+5.24;CAP;
8128; 29    Cap;21;15;45;+;15;10;17;+5.28;CAP;
8129;          ;21;32;04;+;84;48;36;+6.45;   ;
8130; 65Tau Cyg;21;14;47;+;38;02;44;+3.72;CYG;Tau Cygni
8131;  8Alp Equ;21;15;49;+;05;14;52;+3.92;EQU;Kitalpha
8132;          ;21;16;40;+;01;36;28;+6.48;   ;
8133;          ;21;13;43;+;64;24;14;+6.39;   ;
8134;          ;21;17;13;+;13;16;44;+6.40;   ;
8135;   Eps Mic;21;17;56;+;32;10;21;+4.71;MIC;
8136;          ;21;15;37;+;47;58;25;+6.46;   ;
8137; 30    Cap;21;17;57;+;17;59;07;+5.43;CAP;
8138;          ;21;16;30;+;42;15;05;+6.43;   ;
8139; 31    Cap;21;18;16;+;17;27;44;+7.05;CAP;
8140;   The Ind;21;19;52;+;53;26;59;+4.39;IND;
8141; 15    Aqr;21;18;11;+;04;31;10;+5.82;AQR;
8142;          ;21;18;54;+;28;45;56;+6.40;   ;
8143; 67Sig Cyg;21;17;25;+;39;23;41;+4.23;CYG;Sigma Cygni
8144;          ;21;17;23;+;42;41;00;+6.19;   ;
8145;          ;21;20;09;+;45;01;20;+6.00;   ;
8146; 66Ups Cyg;21;17;55;+;34;53;49;+4.43;CYG;Upsilon Cygni
8147;          ;21;17;02;+;53;59;51;+6.13;   ;
8148;          ;21;19;46;+;26;21;11;+6.56;   ;
8149;          ;21;18;52;+;11;12;12;+5.96;   ;
8150;          ;21;17;14;+;55;47;53;+5.98;   ;
8151;   The1Mic;21;20;46;+;40;48;35;+4.82;MIC;
8152;          ;21;21;16;+;49;56;16;+6.38;   ;
8153;          ;21;17;19;+;58;36;42;+6.42;   ;
8154; 68    Cyg;21;18;27;+;43;56;45;+5.00;CYG;
8155;          ;21;18;55;+;41;02;27;+6.15;   ;
8156;          ;21;24;17;+;69;44;03;+6.41;   ;
8157;          ;21;19;22;+;38;14;15;+5.83;   ;
8158;          ;21;20;14;+;22;01;35;+6.29;   ;
8159;          ;21;25;18;+;71;47;58;+6.09;   ;
8160; 16    Aqr;21;21;04;+;04;33;36;+5.87;AQR;
8161;          ;21;19;29;+;49;30;37;+5.76;   ;
8162;  5Alp Cep;21;18;35;+;62;35;08;+2.44;CEP;Alderamin
8163;  9    Equ;21;21;05;+;07;21;16;+5.82;EQU;
8164;          ;21;19;16;+;58;37;25;+5.66;   ;
8165;          ;21;21;04;+;23;51;21;+5.57;   ;34 Vulpeculae
8166;          ;21;20;50;+;32;27;10;+5.68;   ;
8167; 32Iot Cap;21;22;15;+;16;50;04;+4.28;CAP;Iota Capricorni
8168;          ;21;15;42;+;77;00;44;+5.95;   ;in Cepheus
8169;          ;21;21;22;+;32;36;46;+6.04;   ;
8170;          ;21;21;01;+;40;20;44;+6.40;   ;
8171;  6    Cep;21;19;22;+;64;52;19;+5.18;CEP;
8172;          ;21;23;00;+;22;40;08;+5.60;   ;
8173;  1    Peg;21;22;05;+;19;48;16;+4.08;PEG;
8174;          ;21;13;21;+;81;13;51;+6.15;   ;
8175; 17    Aqr;21;22;56;+;09;19;10;+5.99;AQR;
8176;          ;21;33;54;+;82;40;59;+6.38;   ;
8177;          ;21;24;21;+;46;36;54;+6.31;   ;
8178; 10Bet Equ;21;22;54;+;06;48;40;+5.16;EQU;
8179;          ;21;20;33;+;60;45;25;+6.11;   ;
8180;   The2Mic;21;24;25;+;41;00;24;+5.77;MIC;
8181;   Gam Pav;21;26;27;+;65;21;58;+4.22;PAV;Gamma Pavonis
8182;          ;21;22;42;+;30;18;35;+6.05;   ;
8183; 33    Cap;21;24;10;+;20;51;07;+5.41;CAP;
8184;          ;21;24;08;+;22;44;49;+6.38;   ;
8185;          ;21;22;00;+;49;23;20;+5.69;   ;
8186;          ;21;22;47;+;38;38;03;+6.63;   ;
8187; 18    Aqr;21;24;11;+;12;52;41;+5.49;AQR;18 Aquarii
8188;   Gam Ind;21;26;15;+;54;39;38;+6.12;IND;
8189;          ;21;23;23;+;37;24;24;+6.58;   ;
8190;          ;21;23;59;+;24;16;27;+5.71;   ;
8191;          ;21;24;25;+;10;10;27;+6.35;   ;
8192; 20    Aqr;21;24;52;+;03;23;54;+6.36;AQR;
8193;          ;21;23;48;+;37;21;05;+6.47;   ;
8194;          ;21;24;07;+;25;18;44;+6.15;   ;
8195; 19    Aqr;21;25;13;+;09;44;55;+5.70;AQR;
8196;          ;21;28;45;+;69;30;19;+5.34;   ;
8197;          ;21;24;23;+;24;31;44;+6.32;   ;
8198;          ;21;24;34;+;26;10;28;+5.68;   ;
8199; 21    Aqr;21;25;17;+;03;33;24;+5.49;AQR;
8200;          ;21;26;23;+;37;49;46;+5.63;   ;
8201;          ;21;33;21;+;80;02;21;+6.47;   ;
8202;          ;21;27;02;+;42;32;52;+5.51;   ;
8203;          ;21;25;51;+;00;32;04;+6.46;   ;
8204; 34Zet Cap;21;26;40;+;22;24;41;+3.74;CAP;
8205;          ;21;26;28;+;01;06;12;+6.13;   ;
8206;          ;21;24;55;+;49;19;24;+6.58;   ;
8207; 35    Cap;21;27;15;+;21;11;46;+5.78;CAP;
8208;          ;21;25;20;+;46;42;52;+5.60;   ;
8209; 69    Cyg;21;25;47;+;36;40;03;+5.94;CYG;
8210;          ;21;26;27;+;19;22;32;+6.07;   ;
8211;          ;21;29;00;+;53;42;21;+6.39;   ;
8212;          ;21;28;14;+;11;34;06;+6.61;   ;
8213; 36    Cap;21;28;43;+;21;48;26;+4.51;CAP;
8214;  5    PsA;21;29;04;+;31;14;19;+6.50;PSA;
8215; 70    Cyg;21;27;21;+;37;07;00;+5.31;CYG;
8216;          ;21;26;52;+;48;50;06;+5.31;   ;
8217; 35    Vul;21;27;40;+;27;36;31;+5.41;VUL;
8218;          ;21;26;45;+;52;53;55;+6.03;   ;
8219;          ;21;28;25;+;08;11;44;+6.40;   ;
8220;          ;21;28;08;+;32;13;31;+5.80;   ;
8221;          ;21;28;60;+;17;54;21;+6.44;   ;
8222;          ;21;29;60;+;19;08;52;+6.57;   ;
8223;          ;21;28;60;+;22;10;46;+5.93;   ;
8224;          ;21;27;25;+;59;45;00;+6.10;   ;
8225;  2    Peg;21;29;57;+;23;38;20;+4.57;PEG;
8226;          ;21;28;53;+;55;25;07;+6.12;   ;
8227;  7    Cep;21;27;46;+;66;48;33;+5.44;CEP;
8228; 71    Cyg;21;29;27;+;46;32;26;+5.24;CYG;
8229;   Xi  Gru;21;32;06;+;41;10;45;+5.29;GRU;Xi Gruis
8230;  6    PsA;21;32;15;+;33;56;41;+5.97;PSA;
8231;          ;21;31;10;+;12;08;15;+6.08;   ;
8232; 22Bet Aqr;21;31;33;+;05;34;16;+2.91;AQR;Sadalsuud
8233;          ;21;33;18;+;52;44;15;+6.41;   ;in Indus
8234;          ;21;38;56;+;79;26;33;+6.18;   ;
8235;          ;21;32;33;+;24;35;26;+6.43;   ;
8236;          ;21;33;23;+;44;50;55;+5.57;   ;
8237;          ;21;30;20;+;52;57;29;+6.02;   ;
8238;  8Bet Cep;21;28;40;+;70;33;39;+3.23;CEP;Alfirk
8239;          ;21;24;50;+;80;31;29;+5.97;   ;
8240;          ;21;32;27;+;23;23;40;+6.70;   ;
8241;          ;21;34;17;+;42;55;30;+6.32;   ;
8242;          ;21;31;27;+;52;37;12;+6.16;   ;
8243;          ;21;30;59;+;60;27;34;+5.53;   ;
8244;          ;21;34;53;+;29;41;46;+6.41;   ;
8245; 37    Cap;21;34;51;+;20;05;04;+5.69;CAP;
8246;          ;21;32;57;+;49;58;40;+5.75;   ;
8247;          ;21;35;16;+;23;27;15;+6.40;   ;
8248;          ;21;33;18;+;45;51;15;+6.25;   ;
8249;          ;21;38;03;+;64;49;27;+6.20;   ;
8250;          ;21;34;34;+;22;45;17;+6.47;   ;
8251;          ;21;35;18;+;03;58;59;+5.77;   ;
8252; 73Rho Cyg;21;33;59;+;45;35;31;+4.02;CYG;Rho Cygni
8253;  8    PsA;21;36;11;+;26;10;17;+5.73;PSA;
8254;   Nu  Oct;21;41;28;+;77;23;24;+3.76;OCT;Nu Octantis
8255; 72    Cyg;21;34;47;+;38;32;03;+4.90;CYG;
8256;  7    PsA;21;36;49;+;33;02;53;+6.11;PSA;
8257;          ;21;35;19;+;28;11;50;+6.31;   ;
8258;          ;21;35;27;+;24;27;08;+6.11;   ;
8259;          ;21;34;27;+;51;41;54;+6.15;   ;
8260; 39Eps Cap;21;37;05;+;19;27;58;+4.68;CAP;
8261;          ;21;36;14;+;30;03;20;+6.36;   ;
8262;          ;21;36;02;+;45;22;29;+5.53;   ;
8263;          ;21;37;34;+;00;23;25;+6.25;   ;
8264; 23Xi  Aqr;21;37;45;+;07;51;15;+4.69;AQR;
8265;  3    Peg;21;37;44;+;06;37;06;+6.18;PEG;
8266; 74    Cyg;21;36;57;+;40;24;49;+5.01;CYG;
8267;  5    Peg;21;37;45;+;19;19;07;+5.45;PEG;
8268;          ;21;39;06;+;33;40;45;+6.28;   ;
8269;          ;21;39;60;+;52;21;33;+6.21;   ;
8270;  4    Peg;21;38;32;+;05;46;18;+5.67;PEG;
8271;          ;21;40;34;+;55;44;15;+6.33;   ;
8272;          ;21;37;28;+;44;41;48;+6.20;   ;
8273;          ;21;39;28;+;10;34;37;+6.08;   ;
8274;          ;21;38;45;+;25;29;56;+6.16;   ;
8275;          ;21;37;39;+;54;02;32;+6.15;   ;
8276;          ;21;39;01;+;20;15;55;+5.85;   ;
8277; 25    Aqr;21;39;33;+;02;14;37;+5.10;AQR;
8278; 40Gam Cap;21;40;05;+;16;39;44;+3.68;CAP;Nashira
8279;  9    Cep;21;37;55;+;62;04;55;+4.73;CEP;
8280;   Lam Oct;21;50;54;+;82;43;09;+5.29;OCT;
8281;          ;21;38;58;+;57;29;21;+5.62;   ;
8282;          ;21;41;46;+;25;06;07;+6.49;   ;
8283; 42    Cap;21;41;33;+;14;02;51;+5.18;CAP;
8284; 75    Cyg;21;40;11;+;43;16;26;+5.11;CYG;
8285; 41    Cap;21;42;01;+;23;15;46;+5.24;CAP;
8286;          ;21;45;29;+;71;00;32;+6.01;   ;
8287; 26    Aqr;21;42;10;+;01;17;07;+5.67;AQR;
8288; 43Kap Cap;21;42;39;+;18;51;59;+4.73;CAP;
8289;  7    Peg;21;42;15;+;05;40;48;+5.30;PEG;
8290;          ;21;40;43;+;54;52;20;+6.20;   ;
8291; 76    Cyg;21;41;34;+;40;48;19;+6.11;CYG;
8292;          ;21;42;33;+;10;49;29;+6.09;   ;
8293;          ;21;43;13;+;19;37;15;+6.22;   ;
8294;          ;22;45;29;+;88;49;06;+6.57;   ;
8295; 44    Cap;21;43;04;+;14;23;59;+5.88;CAP;
8297;          ;21;42;01;+;35;30;37;+6.07;   ;
8298;          ;21;42;08;+;45;45;57;+6.17;   ;
8299;          ;21;44;29;+;38;33;09;+6.30;   ;in Grus
8300; 77    Cyg;21;42;23;+;41;04;38;+5.69;CYG;
8301; 80Pi 1Cyg;21;42;06;+;51;11;23;+4.67;CYG;
8302; 45    Cap;21;44;01;+;14;44;58;+5.99;CAP;
8303;          ;21;45;19;+;49;29;55;+6.45;   ;
8304;          ;21;42;39;+;49;36;01;+6.09;   ;
8305;  9Iot PsA;21;44;57;+;33;01;33;+4.34;PSA;
8306;          ;21;43;06;+;41;09;18;+5.49;   ;
8307; 79    Cyg;21;43;26;+;38;17;02;+5.65;CYG;79 Cygni
8308;  8Eps Peg;21;44;11;+;09;52;30;+2.39;PEG;Enif
8309; 78Mu 1Cyg;21;44;09;+;28;44;34;+4.73;CYG;
8310; 78Mu 2Cyg;21;44;08;+;28;44;35;+6.08;CYG;
8311; 46    Cap;21;45;00;+;09;04;57;+5.09;CAP;
8312;          ;21;42;45;+;59;16;16;+6.08;   ;
8313;  9    Peg;21;44;31;+;17;21;00;+4.34;PEG;
8314;          ;21;44;31;+;14;46;19;+5.94;   ;
8315; 10Kap Peg;21;44;39;+;25;38;42;+4.13;PEG;
8316;   Mu  Cep;21;43;30;+;58;46;48;+4.08;CEP;Garnet Star
8317; 11    Cep;21;41;55;+;71;18;41;+4.56;CEP;
8318; 47    Cap;21;46;16;+;09;16;33;+6.00;CAP;
8319; 48Lam Cap;21;46;32;+;11;21;57;+5.58;CAP;
8320;          ;21;45;44;+;35;51;26;+6.40;   ;
8321; 12    Peg;21;46;04;+;22;56;56;+5.29;PEG;
8322; 49Del Cap;21;47;02;+;16;07;38;+2.87;CAP;Deneb Algedi
8323;          ;21;48;16;+;47;18;13;+5.58;   ;
8324;          ;21;43;04;+;72;19;13;+5.17;   ;
8325;          ;21;46;24;+;25;33;48;+6.28;   ;
8326; 10The PsA;21;47;44;+;30;53;54;+5.01;PSA;
8327;          ;21;44;53;+;62;27;38;+5.95;   ;
8328; 11    Peg;21;47;14;+;02;41;10;+5.64;PEG;
8329;          ;21;46;17;+;43;03;39;+6.54;   ;
8330;          ;21;47;05;+;17;11;39;+6.21;   ;
8331;          ;21;50;00;+;64;42;45;+5.62;   ;
8332;          ;21;47;38;+;05;55;02;+6.17;   ;
8333;   Omi Ind;21;50;47;+;69;37;46;+5.53;IND;
8334; 10Nu  Cep;21;45;27;+;61;07;15;+4.29;CEP;Nu Cephei
8335; 81Pi 2Cyg;21;46;48;+;49;18;34;+4.23;CYG;
8336;          ;21;48;08;+;36;34;50;+6.47;   ;
8337;          ;21;49;41;+;12;43;23;+6.31;   ;
8338;          ;21;48;29;+;38;38;55;+6.12;   ;
8339; 12    Cep;21;47;25;+;60;41;34;+5.52;CEP;
8340;          ;21;50;13;+;16;50;41;+6.38;   ;
8341;          ;21;49;27;+;20;27;45;+6.29;   ;
8342;          ;21;47;01;+;70;09;03;+6.29;   ;
8343; 14    Peg;21;49;51;+;30;10;27;+5.04;PEG;
8344; 13    Peg;21;50;09;+;17;17;08;+5.29;PEG;
8345;          ;21;49;40;+;41;08;56;+6.48;   ;
8346;          ;21;51;42;+;18;37;23;+6.16;   ;
8347;          ;21;49;19;+;61;16;22;+6.17;   ;
8348;          ;21;51;34;+;19;49;36;+5.77;   ;
8349;          ;21;51;05;+;39;32;12;+6.17;   ;
8350;          ;21;52;18;+;21;16;23;+6.89;   ;
8351; 51Mu  Cap;21;53;18;+;13;33;06;+5.08;CAP;
8352;          ;21;55;11;+;61;53;11;+5.90;   ;
8353;   Gam Gru;21;53;56;+;37;21;54;+3.01;GRU;Aldhanab
8354; 15    Peg;21;52;30;+;28;47;36;+5.53;PEG;
8355;          ;21;53;36;+;10;18;42;+6.59;   ;
8356; 16    Peg;21;53;04;+;25;55;30;+5.08;PEG;
8357;          ;21;52;01;+;55;47;49;+5.71;   ;
8358;          ;21;53;37;+;19;40;06;+5.68;   ;
8359;          ;21;53;58;+;06;51;52;+6.15;   ;
8360;          ;21;54;10;+;04;16;34;+5.71;   ;
8361;          ;21;51;37;+;65;45;10;+6.37;   ;in Cepheus
8362;   Pi  Ind;21;56;14;+;57;53;58;+6.19;IND;
8363;          ;21;54;36;+;03;18;04;+6.20;   ;
8364;          ;21;54;17;+;19;43;06;+6.39;   ;
8365;          ;21;55;56;+;30;36;23;+6.41;   ;
8366;          ;21;56;23;+;37;15;13;+5.46;   ;
8367;          ;21;57;02;+;37;44;49;+6.18;   ;
8368;   Del Ind;21;57;55;+;54;59;33;+4.40;IND;
8369;   Kap1Ind;21;58;30;+;59;00;44;+6.12;IND;
8370;          ;22;01;52;+;77;39;45;+6.41;   ;
8371; 13    Cep;21;54;53;+;56;36;41;+5.80;CEP;
8372;          ;21;56;24;+;21;14;23;+6.40;   ;
8373; 17    Peg;21;56;56;+;12;04;35;+5.54;PEG;
8374;          ;21;55;21;+;61;32;31;+6.13;   ;
8375;          ;21;55;31;+;65;19;15;+5.86;   ;
8376;          ;21;58;13;+;05;25;29;+6.33;   ;
8377;          ;21;57;02;+;48;40;07;+6.42;   ;
8378;          ;21;58;44;+;21;10;58;+6.12;   ;
8379;          ;21;59;18;+;38;23;43;+5.50;   ;
8380;          ;22;03;04;+;76;07;07;+5.95;   ;
8381;          ;22;00;24;+;55;52;58;+6.01;   ;
8382;          ;21;58;55;+;04;22;23;+6.22;   ;
8383;          ;21;56;39;+;63;37;32;+4.91;   ;
8384;          ;21;57;11;+;66;09;22;+6.43;   ;
8385; 18    Peg;22;00;08;+;06;43;03;+6.00;PEG;18 Pegasi
8386; 12Eta PsA;22;00;50;+;28;27;13;+5.42;PSA;Eta Piscis Austrini
8387;   Eps Ind;22;03;22;+;56;47;10;+4.69;IND;Epsilon Indi
8388;          ;21;58;53;+;62;41;54;+5.93;   ;
8389;          ;21;59;23;+;57;39;30;+6.59;   ;
8390; 28    Aqr;22;01;05;+;00;36;18;+5.58;AQR;
8391;          ;22;00;27;+;33;00;22;+6.46;   ;
8392; 20    Peg;22;01;05;+;13;07;11;+5.60;PEG;
8393; 19    Peg;22;01;09;+;08;15;26;+5.65;PEG;
8394;          ;22;02;12;+;17;54;13;+6.28;   ;
8395;          ;21;57;51;+;74;59;48;+6.35;   ;
8396; 29    Aqr;22;02;27;+;16;57;51;+6.37;AQR;
8397;          ;22;02;01;+;10;58;26;+6.37;   ;
8398;          ;22;03;17;+;29;54;15;+7.10;   ;
8399;          ;22;00;39;+;62;29;17;+6.66;   ;
8400; 16    Cep;21;59;15;+;73;10;48;+5.03;CEP;
8401; 30    Aqr;22;03;16;+;06;31;21;+5.54;AQR;
8402; 31Omi Aqr;22;03;19;+;02;09;19;+4.69;AQR;
8403;          ;22;01;51;+;52;52;56;+5.78;   ;
8404; 21    Peg;22;03;19;+;11;23;11;+5.80;PEG;
8405; 13    PsA;22;04;24;+;29;55;00;+6.47;PSA;
8406; 14    Cep;22;02;05;+;58;00;02;+5.56;CEP;
8407;          ;22;02;57;+;44;39;00;+5.60;   ;
8408;          ;22;04;37;+;26;49;21;+5.96;   ;
8409;   Kap2Ind;22;05;51;+;59;38;10;+5.62;IND;
8410; 32    Aqr;22;04;47;+;00;54;24;+5.30;AQR;
8411;   Lam Gru;22;06;07;+;39;32;36;+4.46;GRU;Lambda Gruis
8412;          ;22;04;34;+;32;56;31;+6.38;   ;
8413; 22Nu  Peg;22;05;41;+;05;03;31;+4.84;PEG;
8414; 34Alp Aqr;22;05;47;+;00;19;11;+2.96;AQR;Sadalmelik
8415;          ;22;05;11;+;26;40;26;+5.78;   ;
8416; 18    Cep;22;03;53;+;63;07;11;+5.29;CEP;
8417; 17Xi  Cep;22;03;47;+;64;37;40;+4.29;CEP;
8418; 33Iot Aqr;22;06;26;+;13;52;11;+4.27;AQR;
8419; 23    Peg;22;05;35;+;28;57;50;+5.70;PEG;
8420;          ;22;10;42;+;75;52;50;+6.55;   ;
8421;          ;22;05;16;+;46;44;41;+6.13;   ;
8422;          ;22;05;51;+;45;06;44;+6.44;   ;
8423;          ;21;58;13;+;82;52;11;+6.98;   ;
8424;          ;22;06;02;+;45;00;52;+5.14;   ;
8425;   Alp Gru;22;08;14;+;46;57;40;+1.74;GRU;Alnair (Alpha Gruis)
8426; 20    Cep;22;05;00;+;62;47;08;+5.27;CEP;
8427;          ;22;05;51;+;48;13;54;+6.27;   ;
8428; 19    Cep;22;05;09;+;62;16;48;+5.11;CEP;
8429;          ;22;06;12;+;45;14;55;+6.19;   ;
8430; 24Iot Peg;22;07;01;+;25;20;42;+3.76;PEG;Iota Pegasi
8431; 14Mu  PsA;22;08;23;+;32;59;19;+4.50;PSA;Mu Piscis Austrini
8432;          ;22;11;55;+;76;06;58;+6.15;   ;
8433;   Ups PsA;22;08;26;+;34;02;38;+4.99;PSA;Upsilon Piscis Austrini
8434;          ;22;06;13;+;56;20;35;+6.39;   ;
8435;          ;22;07;29;+;19;28;32;+5.75;   ;
8436;          ;22;07;30;+;18;00;02;+6.35;   ;
8437;          ;22;08;43;+;33;07;32;+6.37;   ;
8438; 25    Peg;22;07;50;+;21;42;10;+5.78;PEG;
8439; 35    Aqr;22;08;59;+;18;31;11;+5.81;AQR;
8440;          ;22;09;58;+;48;06;26;+6.43;   ;
8441;          ;22;08;17;+;25;32;37;+6.11;   ;
8442;          ;22;07;10;+;58;50;27;+6.32;   ;
8443;          ;22;07;25;+;53;18;26;+6.14;   ;
8444;          ;22;09;56;+;34;00;53;+5.37;   ;
8445;          ;22;08;16;+;49;47;47;+6.42;   ;
8446;          ;22;10;00;+;28;17;33;+6.44;   ;
8447; 15Tau PsA;22;10;09;+;32;32;54;+4.92;PSA;
8448;          ;22;08;41;+;45;44;31;+6.11;   ;
8449; 27Pi 1Peg;22;09;14;+;33;10;20;+5.58;PEG;
8450; 26The Peg;22;10;12;+;06;11;52;+3.53;PEG;Biham
8451;          ;22;10;21;+;03;53;39;+6.27;   ;
8452; 38    Aqr;22;10;37;+;11;33;54;+5.46;AQR;
8453;          ;22;10;34;+;04;16;02;+6.01;   ;
8454; 29Pi 2Peg;22;09;59;+;33;10;42;+4.29;PEG;
8455;          ;22;10;19;+;19;37;01;+6.18;   ;
8456;          ;22;10;22;+;14;37;48;+6.33;   ;
8457;          ;22;11;02;+;21;13;57;+6.09;   ;
8458;          ;22;10;37;+;11;37;28;+5.78;   ;
8459; 28    Peg;22;10;30;+;20;58;41;+6.46;PEG;
8460;          ;22;10;52;+;30;33;11;+6.32;   ;
8461;          ;22;11;51;+;16;02;26;+5.95;   ;
8462; 39    Aqr;22;12;26;+;14;11;38;+6.03;AQR;
8463;          ;22;11;10;+;50;49;24;+5.40;   ;
8464;          ;22;12;57;+;26;19;40;+6.17;   ;in Piscis Austrinus
8465; 21Zet Cep;22;10;51;+;58;12;04;+3.35;CEP;Zeta Cephei
8466;          ;22;12;08;+;24;57;00;+5.92;   ;
8467;          ;22;12;44;+;04;43;15;+6.39;   ;
8468; 24    Cep;22;09;48;+;72;20;28;+4.79;CEP;
8469; 22Lam Cep;22;11;31;+;59;24;52;+5.04;CEP;
8470;          ;22;13;44;+;25;10;51;+5.58;   ;
8471;   Psi Oct;22;17;50;+;77;30;42;+5.51;OCT;
8472;          ;22;11;49;+;56;50;22;+5.24;   ;
8473;          ;22;10;15;+;72;06;40;+6.37;   ;
8474;          ;22;10;39;+;70;07;58;+5.50;   ;
8475;          ;22;12;48;+;34;36;17;+5.33;   ;
8476;          ;22;11;57;+;59;05;05;+6.30;   ;
8477;          ;22;14;39;+;41;22;54;+6.23;   ;
8478; 16Lam PsA;22;14;19;+;27;46;01;+5.43;PSA;
8479;          ;22;12;02;+;60;45;34;+5.35;   ;
8480; 41    Aqr;22;14;18;+;21;04;27;+5.32;AQR;
8481;   Eps Oct;22;20;01;+;80;26;23;+5.10;OCT;
8482;          ;22;13;39;+;28;36;30;+5.89;   ;
8483;          ;22;12;22;+;63;17;29;+5.79;   ;
8484;          ;22;15;35;+;44;27;07;+6.10;   ;
8485;          ;22;13;53;+;39;42;54;+4.49;   ;
8486;   Mu 1Gru;22;15;37;+;41;20;48;+4.79;GRU;
8487;          ;22;13;49;+;45;26;27;+5.53;   ;
8488;   Mu 2Gru;22;16;27;+;41;37;39;+5.10;GRU;
8489;          ;22;14;44;+;42;57;14;+5.71;   ;
8490;          ;22;13;49;+;63;09;45;+6.11;   ;
8491;          ;22;15;60;+;08;32;58;+6.21;   ;
8492;          ;22;16;37;+;25;53;54;+6.15;   ;
8493;          ;22;12;53;+;73;18;26;+6.08;   ;
8494; 23Eps Cep;22;15;02;+;57;02;37;+4.19;CEP;
8495;          ;22;16;34;+;01;35;47;+6.15;   ;
8496; 42    Aqr;22;16;48;+;12;49;53;+5.34;AQR;
8497;          ;22;16;60;+;23;08;24;+6.17;   ;
8498;  1    Lac;22;15;58;+;37;44;56;+4.13;LAC;1 Lacertae
8499; 43The Aqr;22;16;50;+;07;47;00;+4.16;AQR;
8500;          ;22;16;53;+;09;02;24;+5.79;   ;
8501;          ;22;18;16;+;53;37;40;+5.37;   ;
8502;   Alp Tuc;22;18;30;+;60;15;35;+2.86;TUC;Lang-Exster
8503;          ;22;16;30;+;27;48;15;+6.37;   ;
8504; 44    Aqr;22;17;06;+;05;23;14;+5.75;AQR;
8505;   Ups Oct;22;31;37;+;85;58;02;+5.77;OCT;
8506;          ;22;16;26;+;57;13;13;+5.88;   ;
8507;          ;22;18;04;+;00;14;16;+6.39;   ;in Aquarius
8508; 45    Aqr;22;19;01;+;13;18;18;+5.95;AQR;
8509;          ;22;20;36;+;57;30;36;+6.34;   ;
8510;          ;22;18;56;+;37;46;10;+6.17;   ;Sadachbia
8511; 25    Cep;22;18;13;+;62;48;16;+5.75;CEP;
8512; 46Rho Aqr;22;20;12;+;07;49;16;+5.37;AQR;
8513; 30    Peg;22;20;28;+;05;47;22;+5.37;PEG;
8514;          ;22;20;56;+;08;11;12;+6.17;   ;
8515;   Nu  Ind;22;24;37;+;72;15;20;+5.29;IND;
8516; 47    Aqr;22;21;36;+;21;35;54;+5.13;AQR;
8517;          ;22;21;00;+;26;56;07;+6.47;   ;
8518; 48Gam Aqr;22;21;39;+;01;23;14;+3.84;AQR;
8519;          ;22;20;40;+;50;58;51;+6.42;   ;
8520; 31    Peg;22;21;31;+;12;12;19;+5.01;PEG;
8521;   Pi 1Gru;22;22;44;+;45;56;52;+6.62;GRU;
8522; 32    Peg;22;21;19;+;28;19;50;+4.81;PEG;
8523;  2    Lac;22;21;02;+;46;32;12;+4.57;LAC;
8524;   Pi 2Gru;22;23;08;+;45;55;43;+5.62;GRU;
8525;          ;22;18;20;+;76;29;17;+6.66;   ;
8526;          ;22;25;51;+;75;00;56;+6.04;   ;
